id,candidate_no,candidate_label,keitai,lemma_term,surface_term,match_source,work_id,title_ja,title_zh,token_ids,sentence_id,sentence_index,kwic_left,key,kwic_right,surface,lemma,lemma_reading,lemma_id,pos,orth_base,pronunciation,goshu,ja_sentence,zh_translation,align_type,align_score,review_note
both-book01-382-6835,163,ぽつぽつ,ABAB,ぽつぽつ,ぽつぽつ,both,book01,海の見える理髪店,海边理发店,6835,382,382,髪|の|若い|の|が|当たり前|に|街|を|うろつく|よう|に|なる|と|、|昔|ながら|の|床屋|が,ぽつぽつ,と|毛|が|抜け落ちる|よう|に|潰れ|はじめ|まし|た|。|うち|も|例外|じゃ|あり|ませ|ん|でし|た,ぽつぽつ,ぽつぽつ,ポツポツ,67159,副詞,ぽつぽつ,ポツポツ,和,ヒッピーやらフーテンやら、乞食みたいな髪の若いのが当たり前に街をうろつくようになると、昔ながらの床屋がぽつぽつと毛が抜け落ちるように潰れはじめました。,后来，就有了嬉皮士和疯癫族。 / 留着乞丐发型的年轻人开始频频出现在街头巷尾，传统的理发店一家接一家地倒闭，就像一根根从头皮脱落的头发。,1:2,1.0,
both-book01-655-11945,163,ぽつぽつ,ABAB,ぽつぽつ,ぽつぽつ,both,book01,海の見える理髪店,海边理发店,11945,655,655,サイン|ポール|を|立て|た|の|は|、|ここ|が|床屋|だ|と|知っ|た|地元|の|方|が|、,ぽつぽつ,と|来|て|くださる|よう|に|なっ|て|から|です|ね|。|床屋|の|円柱|看板|の|三|つ|の,ぽつぽつ,ぽつぽつ,ポツポツ,67159,副詞,ぽつぽつ,ポツポツ,和,バス通りにサインポールを立てたのは、ここが床屋だと知った地元の方が、ぽつぽつと来てくださるようになってからですね。,渐渐地，一些本地人听说我是理发师，开始时不时光顾。 / 直到那时，我才在公交车道边立了个灯柱。,1:2,0.977083,
lemma_only-book02-18655-234757,163,ぽつぽつ,ABAB,ぽつぽつ,ぽつぽつ,lemma_only,book02,蜜蜂と遠雷,蜜蜂与远雷,234757,18655,9662,と|。|空|は|俄か|に|暗く|なり|、|湿っ|た|風|が|吹き|始め|た|と|思っ|たら|、,ポツポツ,と|雨|が|降り|始め|た|。|やがて|、|風|は|強く|なり|、|気まぐれ|に|木々|を|揺らし|、,ポツポツ,ぽつぽつ,ポツポツ,67159,副詞,ポツポツ,ポツポツ,和,空は俄かに暗くなり、湿った風が吹き始めたと思ったら、ポツポツと雨が降り始めた。,下雨的庭院，树木生长旺盛，这是一个午后的庭院，天空忽然变暗，潮湿的风开始吹起。 / 啪嗒啪嗒降下雨滴。,2:2,1.0,
both-book02-12353-130615,165,ちゃっかり,AっBり,ちゃっかり,ちゃっかり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,130615,12353,3360,表情|を|押さえ|たい|の|だ|が|、|取材|し|て|いる|の|は|雅美|一人|な|の|で|、,ちゃっかり,ホームステイ|先|の|人|に|ホーム|ビデオ|で|撮影|し|て|もらう|こと|に|し|た|。|もっとも|、|ホームステイ,ちゃっかり,ちゃっかり,チャッカリ,23682,副詞,ちゃっかり,チャッカリ,和,夕方一次予選が終わったらすぐに二次に進むコンテスタントが発表になるので、その瞬間のコンテスタントの表情を押さえたいのだが、取材しているのは雅美一人なので、ちゃっかりホームステイ先の人にホームビデオで撮影してもらうことにした。,傍晚时，第一次预选就要结束，马上就会公布进入第二次预选的参赛者名单。 / 她想捕捉那一瞬间参赛者们的表情，但采访者只有雅美一个人，只好拜托寄宿家庭的人帮她拍摄下录影带。,1:2,1.0,
both-book03-35462-296051,166,かりかり,ABAB,かりかり,かりかり,both,book03,少年と犬,少年与犬,296051,35462,995,で|も|ある|でしょう|」|「|わかっ|てる|って|。|せっかく|ドライブ|に|来|た|ん|だ|から|、|そう,かりかり,すん|な|よ|」|和正|は|麻由美|の|手|を|振り払い|、|歩き|はじめ|た|。|車|の|後部|座席,かりかり,かりかり,カリカリ,87407,副詞,かりかり,カリカリ,和,せっかくドライブに来たんだから、そうかりかりすんなよ」,“我都说我知道啦，难得开车来这里一趟，就不要说那些扫兴的话了。”,2:1,1.0,
both-book02-9204-74260,167,ぽつん,ABん,ぽつん,ぽつん,both,book02,蜜蜂と遠雷,蜜蜂与远雷,74260,9204,211,カザマ|・|ジン|なる|少年|に|、|演奏|活動|を|し|て|い|た|形跡|は|ない|。|ただ|、,ぽつん,と|、|現在|パリ|国立|高等|音楽|院|特別|聴講|生|、|なる|記述|が|あっ|た|。|特別|聴講,ぽつん,ぽつん,ポツン,35321,副詞,ぽつん,ポツン,和,ただ、ぽつんと、現在パリ国立高等音楽院特別聴講生、なる記述があった。,但是，光看这份资料，也看不出KAZAMAJIN这个少年，参加过什么演出活动。,2:1,1.0,
both-book02-11338-113025,167,ぽつん,ABん,ぽつん,ぽつん,both,book02,蜜蜂と遠雷,蜜蜂与远雷,113025,11338,2345,もう|一人|い|て|どう|する|と|いう|の|か|。|ホール|客席|の|いちばん|後ろ|の|席|に|、,ぽつん,と|一人|の|少年|が|座っ|て|い|た|。|色白|の|顔|と|くしゃっ|と|し|た|髪|が,ぽつん,ぽつん,ポツン,35321,副詞,ぽつん,ポツン,和,ホール客席のいちばん後ろの席に、ぽつんと一人の少年が座っていた。,再来一个怎么办呢? / 在观众席最后一排的座位上，孤零零坐着一个少年。,2:2,0.933258,
both-book02-14350-163503,167,ぽつん,ABん,ぽつん,ぽつん,both,book02,蜜蜂と遠雷,蜜蜂与远雷,163503,14350,5357,の|か|分から|ず|、|少年|は|先生|の|家|の|玄関|口|で|子犬|の|よう|に|座りこん|で,ぽつん,と|待っ|て|い|た|。|塵|！|先生|と|奥|さん|が|戻っ|て|き|た|の|が|翌日,ぽつん,ぽつん,ポツン,35321,副詞,ぽつん,ポツン,和,どうやって二人の行き先を探せばよいのか分からず、少年は先生の家の玄関口で子犬のように座りこんでぽつんと待っていた。,不祥的预感令少年的胸中几乎撕裂。 / 他不知道怎么去找他们，只好像只小狗一样蹲在老师家的大门口，傻傻等候。,2:2,1.0,
both-book02-14521-166142,167,ぽつん,ABん,ぽつん,ぽつん,both,book02,蜜蜂と遠雷,蜜蜂与远雷,166142,14521,5528,残っ|て|ない|ん|でしょう|か|」|やはり|同じ|こと|を|感じ|て|い|た|の|か|、|ナサニエル|が,ぽつん,と|呟い|た|。|「|分から|ん|。|ユウジ|の|遺品|は|まだ|整理|が|始まっ|た|ばかり|で|ね,ぽつん,ぽつん,ポツン,35321,副詞,ぽつん,ポツン,和,やはり同じことを感じていたのか、ナサニエルがぽつんと呟いた。,果然，纳撒尼尔也有同样的感受，他嗫嚅说道。,2:1,1.0,
both-book02-18107-227088,167,ぽつん,ABん,ぽつん,ぽつん,both,book02,蜜蜂と遠雷,蜜蜂与远雷,227088,18107,9114,て|き|た|疑問|が|改めて|浮かん|で|き|た|。|周囲|の|喧噪|が|遠ざかり|、|亜|夜|は,ぽつん,と|一人|きり|で|会場|に|座っ|て|いる|。|確か|に|、|ステージ|は|楽しかっ|た|。|聴衆|を,ぽつん,ぽつん,ポツン,35321,副詞,ぽつん,ポツン,和,周囲の喧噪が遠ざかり、亜夜はぽつんと一人きりで会場に座っている。,周围的喧哗都渐渐远去。 / 亚夜一个人孤单单坐在会场里。,1:2,1.0,
both-book02-21709-281542,167,ぽつん,ABん,ぽつん,ぽつん,both,book02,蜜蜂と遠雷,蜜蜂与远雷,281542,21709,12716,愛|の|挨拶|「|─|─|結局|、|先生|の|狙い|は|何|だっ|た|ん|だろう|」|ナサニエル|が,ぽつん,と|呟い|た|。|「|さあ|ねえ|。|分から|ない|わ|」|三枝子|は|肩|を|すくめる|。|「|今,ぽつん,ぽつん,ポツン,35321,副詞,ぽつん,ポツン,和,ナサニエルがぽつんと呟いた。,纳撒尼尔低声自言自语道。,1:1,1.0,
both-book02-9349-76650,168,ぴたり,ABり,ぴたり,ぴたり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,76650,9349,356,と|、|思わ|ず|身体|が|前のめり|に|なっ|て|いる|。|シモン|の|震え|かけ|た|指|が|、,ぴたり,と|止まっ|て|いる|の|が|視界|の|隅|に|見え|た|。|ステージ|が|明るかっ|た|。|少年|が,ぴたり,ぴたり,ピタリ,253415,副詞,ぴたり,ピタリ,和,シモンの震えかけた指が、ぴたりと止まっているのが視界の隅に見えた。,不知不觉间，她身体前倾，仿佛一个音符都不愿漏掉。 / 她的视角一隅，西蒙的手指开始颤抖，又忽然停止。,2:2,1.0,
lemma_only-book02-17306-212932,168,ぴたり,ABり,ぴたり,ぴたり,lemma_only,book02,蜜蜂と遠雷,蜜蜂与远雷,212932,17306,8313,ない|。|テーブル|の|上|に|カップ|を|置く|に|は|、|カップ|を|持っ|た|手|を|空中|で,ピタリ,と|止め|て|支える|力|が|いる|。|ロマンティック|な|音|を|出す|ため|に|は|、|強靭|な|パワー,ピタリ,ぴたり,ピタリ,253415,副詞,ピタリ,ピタリ,和,テーブルの上にカップを置くには、カップを持った手を空中でピタリと止めて支える力がいる。,要隐去脚步声，脚上又不能没有力气。 / 要把杯子放在桌子上，拿杯子的手要有在空中支撑住杯子的力气。,2:2,1.0,
lemma_only-book02-18526-232947,168,ぴたり,ABり,ぴたり,ぴたり,lemma_only,book02,蜜蜂と遠雷,蜜蜂与远雷,232947,18526,9533,。|少年|は|ピアノ|の|前|まで|やっ|て|くる|と|、|ぺこん|と|お|辞儀|を|し|た|。,ピタリ,と|拍手|が|止み|、|観客|が|固唾|を|呑む|。|少年|は|椅子|に|腰|を|下ろし|た|。,ピタリ,ぴたり,ピタリ,253415,副詞,ピタリ,ピタリ,和,ピタリと拍手が止み、観客が固唾を呑む。,鼓掌声停下来，观众吞了一口唾沫。,1:1,1.0,
lemma_only-book02-20697-266240,168,ぴたり,ABり,ぴたり,ぴたり,lemma_only,book02,蜜蜂と遠雷,蜜蜂与远雷,266240,20697,11704,自信|を|湛え|て|いる|表情|で|ある|。|音合わせ|を|し|て|いる|団員|たち|が|、|同時|に,ピタリ,と|止まる|瞬間|が|ある|。|一瞬|の|静寂|。|そして|、|ステージ|ドア|が|開き|、|コンテ|スタント|と,ピタリ,ぴたり,ピタリ,253415,副詞,ピタリ,ピタリ,和,音合わせをしている団員たちが、同時にピタリと止まる瞬間がある。,正在校音的团员们，同时停止了下来。,1:1,1.0,
both-book05-57363-469767,168,ぴたり,ABり,ぴたり,ぴたり,both,book05,月の満ち欠け,月圆月缺,469767,57363,961,行動|に|出る|よう|な|まね|は|ただ|の|いち|ど|も|し|なかっ|た|。|瑠璃|の|家出|が,ぴたり,と|やん|だ|こと|で|、|彼女|が|高田馬場|の|レンタル|ビデオ|屋|を|めざし|て|い|た|目的|も,ぴたり,ぴたり,ピタリ,253415,副詞,ぴたり,ピタリ,和,瑠璃の家出がぴたりとやんだことで、彼女が高田馬場のレンタルビデオ屋をめざしていた目的も、ライターの発火石の交換法を知っているという自慢の真偽も、結局のところ、うやむやになった。,由于琉璃不再离家出走了，那么她去高田马场录像带出租店究竟是为了什么、宣称会给打火机换打火石到底是真还是假，结果这些问题都不了了之。,1:1,1.0,
both-book05-58957-497963,168,ぴたり,ABり,ぴたり,ぴたり,both,book05,月の満ち欠け,月圆月缺,497963,58957,2555,すっぽり|着込み|、|爪先|立っ|て|キッチン|の|ほう|へ|歩い|て|いく|と|、|仕切り|の|硝子|戸|を,ぴたり,と|閉じ|た|。|電気|ストーブ|の|微か|な|振動|音|が|耳|に|つく|ほど|の|静寂|の|あと,ぴたり,ぴたり,ピタリ,253415,副詞,ぴたり,ピタリ,和,借りるね、と言って瑠璃さんはすぐそばの床に落ちていた三角のトレーナーをすっぽり着込み、爪先立ってキッチンのほうへ歩いていくと、仕切りの硝子戸をぴたりと閉じた。,琉璃说着，就抓起旁边地板上扔着的一件三角的长袖运动衫套在身上，踮着脚尖往厨房那边走，随后“啪嗒” / 一声关上了房间的玻璃门。,1:2,0.97189,
both-book05-60171-521810,168,ぴたり,ABり,ぴたり,ぴたり,both,book05,月の満ち欠け,月圆月缺,521810,60171,3769,体温|は|平熱|に|下がり|、|意識|も|しっかり|し|て|い|た|。|発汗|も|噓|の|よう|に,ぴたり,と|止まっ|た|。|再|検査|の|結果|、|やはり|どこ|に|も|異状|は|見つから|なかっ|た|。|退院,ぴたり,ぴたり,ピタリ,253415,副詞,ぴたり,ピタリ,和,発汗も噓のようにぴたりと止まった。,大量出汗的症状也完全消失了。,1:1,1.0,
both-book05-60739-532905,168,ぴたり,ABり,ぴたり,ぴたり,both,book05,月の満ち欠け,月圆月缺,532905,60739,4337,は|、|出迎え|た|正木|に|は|一瞥|も|くれ|なかっ|た|。|代わり|に|、|希美|の|そば|に,ぴたり,と|寄り添っ|た|社長|の|妻|から|、|警戒|と|も|警護|と|も|呼び|たい|くらい|の|鋭い|視線,ぴたり,ぴたり,ピタリ,253415,副詞,ぴたり,ピタリ,和,代わりに、希美のそばにぴたりと寄り添った社長の妻から、警戒とも警護とも呼びたいくらいの鋭い視線を浴びせられ、屈辱に耐えなければならなかった。,反倒是陪在希美身边的老板娘，她用一种近乎戒备或可称作警惕的尖锐眼光看着正木，这让他感到屈辱，但不得不忍受着。 / 很显然，老板娘认为身上出现异常的不是自己的女儿，而是正木龙之介。,2:2,1.0,
both-book05-60953-536381,168,ぴたり,ABり,ぴたり,ぴたり,both,book05,月の満ち欠け,月圆月缺,536381,60953,4551,気持|が|わかる|か|。|想像|し|て|みろ|」|束の間|、|日|が|陰り|、|蟬|の|声|が,ぴたり,と|やん|だ|。|正木|が|隣|に|立っ|て|いる|若い|配達|員|に|気づい|た|。|「|なん,ぴたり,ぴたり,ピタリ,253415,副詞,ぴたり,ピタリ,和,束の間、日が陰り、蟬の声がぴたりとやんだ。,有一小会儿，太阳被云层遮住了，知了的叫声一下子都停住了。 / 正木注意到自己身边站着一个年轻的快递员。,2:2,1.0,
both-book02-10073-89609,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,89609,10073,1080,の|巨大|な|グランド|ピアノ|に|比べれ|ば|、|とても|こぢんまり|し|た|グランド|ピアノ|だ|。|現在|の|、,がっちり,し|た|大柄|な|明石|に|は|縮ん|で|見える|。|昔|は|あんな|に|大きく|感じ|た|の|に,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,現在の、がっちりした大柄な明石には縮んで見える。,跟比赛用的巨大三角钢琴相比，这个钢琴算是小巧，在已经长大成人的明石面前就像是缩小了。,2:1,1.0,
both-book02-11303-112440,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,112440,11303,2310,見つめ|た|。|身長|が|ある|の|で|そんな|に|目立た|ない|が|、|肩幅|も|あり|、|骨太|で,がっちり,し|て|いる|。|この|恵まれ|た|体格|なら|、|さぞかし|ピアノ|も|鳴る|だろう|。|見る|から|に|ＩＨ,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,身長があるのでそんなに目立たないが、肩幅もあり、骨太でがっちりしている。,她修长的身材，让她结实的肩膀不那么显眼，但她身材健美，这样的身体，肯定能让钢琴鸣奏起来吧。,2:1,1.0,
both-book02-12085-125878,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,125878,12085,3092,得|ない|ケース|を|たびたび|見|て|き|た|。|むろん|、|中|に|は|両方|の|よ|さ|を,がっちり,自分|の|もの|に|し|、|「|ダブル|」|に|し|て|しまえる|者|も|いる|。|マサル|の|場合,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,むろん、中には両方のよさをがっちり自分のものにし、「ダブル」にしてしまえる者もいる。,有些血统复杂的孩子想成为演奏家时，时常会因为在父亲或是母亲的祖国感受到排斥感，苦恼于自我认同，最后名副其实地成了“半吊子”。 / 当然，其中也有些人成功地吸取了双方的优点，将自己变成了“双面人”。,2:2,1.0,
both-book02-13201-144557,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,144557,13201,4208,も|伸びる|と|いう|。|こんな|に|大きな|手|が|あれ|ば|、|ラフマニノフ|で|も|なん|で|も|、,がっちり,すべて|の|鍵盤|を|押さえ|られる|。|ラフマニノフ|の|連弾|を|しよう|って|言っ|た|っけ|。|今|なら|余裕,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,こんなに大きな手があれば、ラフマニノフでもなんでも、がっちりすべての鍵盤を押さえられる。,有这么大的手，拉赫玛尼诺夫也好，其他的曲子也好，都能稳稳地按住所有的琴键吧。,1:1,1.0,
both-book02-13295-145735,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,145735,13295,4302,大人|っぽい|の|に|、|まだ|ティーンエイジャー|だ|と|は|。|プログラム|を|めくろう|と|し|て|、|マサル|が,がっちり,右手|を|握っ|た|まま|な|の|に|気付く|。|さっき|握っ|た|瞬間|から|、|全く|手|を|放そう,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,プログラムをめくろうとして、マサルががっちり右手を握ったままなのに気付く。,翻动节目单的时候，发现马赛尔仍然紧紧握着自己的右手。,1:1,1.0,
both-book02-13418-147641,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,147641,13418,4425,雅美|も|、|全身|に|熱い|もの|が|込み上げ|て|くる|。|カメラ|を|構え|た|まま|、|明石|と,がっちり,握手|を|する|。|よかっ|た|。|本当|に|よかっ|た|。|これ|で|番組|も|続く|。|日本|人,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,カメラを構えたまま、明石とがっちり握手をする。,一股热流涌上雅美的身体。 / 扛着摄像机，还是紧紧握住了明石的手。,3:2,0.878871,
both-book02-15175-177297,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,177297,15175,6182,は|鍵|を|渡す|と|、|玄関|脇|の|通路|を|指差し|た|。|隣|に|、|防音|仕様|の,がっちり,し|た|箱|の|よう|な|建物|が|ある|。|亜|夜|は|、|お|礼|も|そこ|そこ|に,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,隣に、防音仕様のがっちりした箱のような建物がある。,旁边有一个隔音箱一样的结实的建筑物。,1:1,1.0,
both-book02-17218-211607,171,がっちり,AっBり,がっちり,がっちり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,211607,17218,8225,し|て|い|ない|が|、|木目|その|もの|の|美し|さ|で|見せる|、|大|自然|の|中|の,がっちり,し|た|建造|物|。|力強い|木組み|。|素材|その|もの|の|音|。|森|の|どこ|か|で|斧,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,ニスを塗ったり、細工を施したりはしていないが、木目そのものの美しさで見せる、大自然の中のがっちりした建造物。,没有涂上清漆，没有加工过，木纹显露出天然的美丽，是大自然中结实可靠的建筑物。 / 强韧的木造结构。,2:2,1.0,
both-book04-50453-420134,171,がっちり,AっBり,がっちり,がっちり,both,book04,夜に星を放つ,在夜晚放飞星星,420134,50453,2274,の|子|は|どこ|に|そんな|力|が|ある|ん|だろう|、|と|思う|左腕|で|私|の|体|を,がっちり,と|とらえ|て|離さ|ない|。|彼女|たち|の|儀式|は|厳か|に|始まっ|た|。|「|こっくり|さま|、,がっちり,がっちり,ガッチリ,8112,副詞,がっちり,ガッチリ,和,逃げ出さなくちゃ、と思うのだけれど、隣の子はどこにそんな力があるんだろう、と思う左腕で私の体をがっちりととらえて離さない。,这帮人好难搞啊，我得赶紧逃离这里。 / 虽然这样想，可也不知道一旁那个女生哪儿来的蛮力，用左臂将我整个人都抓住了，动弹不得。,2:2,0.863644,
both-book01-2212-36015,172,びっしり,AっBり,びっしり,びっしり,both,book01,海の見える理髪店,海边理发店,36015,2212,2212,い|た|。|日本|じゃ|ない|アジア|の|風景|だ|。|絵|を|邪魔|そう|に|無視|し|て|、,びっしり,と|文字|が|埋まっ|て|い|た|。|嚴|寒|の|候|、|遅ればせ|ながら|、|謹ん|で|新年|の,びっしり,びっしり,ビッシリ,32036,副詞,びっしり,ビッシリ,和,絵を邪魔そうに無視して、びっしりと文字が埋まっていた。,画的周围写满了文字，仿佛寄信人嫌这画碍事一样。,1:1,1.0,
both-book02-10218-92541,172,びっしり,AっBり,びっしり,びっしり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,92541,10218,1225,名|が|プレッシャー|を|与え|て|いる|こと|は|間違い|ない|。|オーディション|後|も|彼|ら|の|スケジュール|は,びっしり,で|銘々|忙しかっ|た|が|、|わずか|ながら|彼|に|関する|情報|が|入っ|て|き|た|。|三枝子|が,びっしり,びっしり,ビッシリ,32036,副詞,びっしり,ビッシリ,和,オーディション後も彼らのスケジュールはびっしりで銘々忙しかったが、わずかながら彼に関する情報が入ってきた。,试听之后，三人的日程也都满满的，每天忙忙碌碌，关于他的消息很有限。 / 三枝子首先感到吃惊的，是他名字的汉字。,2:2,1.0,
both-book02-14088-159076,172,びっしり,AっBり,びっしり,びっしり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,159076,14088,5095,陽射し|が|夏|の|色|を|帯び|、|熱|っぽく|辺り|に|降り注い|で|いる|。|桑|の|葉|は,びっしり,と|地面|を|埋め|て|い|て|、|そこここ|に|雨|の|しずく|が|丸く|溜まっ|て|い|て|、,びっしり,びっしり,ビッシリ,32036,副詞,びっしり,ビッシリ,和,桑の葉はびっしりと地面を埋めていて、そこここに雨のしずくが丸く溜まっていて、もう少しで零れ落ちそうだ。,地上全是桑叶。 / 圆溜溜的雨滴，眼看就要从叶片上落下来。,1:2,1.0,
both-book02-16136-193504,172,びっしり,AっBり,びっしり,びっしり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,193504,16136,7143,「|鬼火|」|。|名前|の|通り|、|ちろちろ|と|燃える|青白い|炎|を|思わ|せる|、|細かい|音符|が,びっしり,と|並ぶ|、|難曲|と|し|て|知ら|れる|一|曲|で|ある|。|最初|の|ラフマニノフ|が|ダイナミック|に,びっしり,びっしり,ビッシリ,32036,副詞,びっしり,ビッシリ,和,名前の通り、ちろちろと燃える青白い炎を思わせる、細かい音符がびっしりと並ぶ、難曲として知られる一曲である。,如标题所示，这首曲子让人联想到闪烁不定的青白火焰。 / 细碎的音符塞满整首曲子，是一首众所周知的难曲。,1:2,1.0,
both-book02-17851-222589,172,びっしり,AっBり,びっしり,びっしり,both,book02,蜜蜂と遠雷,蜜蜂与远雷,222589,17851,8858,」|と|請け合っ|た|。|だ|が|、|富樫|本人|も|忙しく|、|パズル|の|ごとく|日々|の|スケジュール|が,びっしり,埋まっ|て|いる|ため|、|なかなか|その|機会|は|巡っ|て|こ|なかっ|た|。|富樫|は|芳|ヶ|江,びっしり,びっしり,ビッシリ,32036,副詞,びっしり,ビッシリ,和,だが、富樫本人も忙しく、パズルのごとく日々のスケジュールがびっしり埋まっているため、なかなかその機会は巡ってこなかった。,但是，富悭本人也很忙碌，每天的工作像填字方格一样塞得满满当当，一直都没有机会。,1:1,1.0,
both-book01-2749-42461,173,ぱりぱり,ABAB,ぱりぱり,ぱりぱり,both,book01,海の見える理髪店,海边理发店,42461,2749,2749,から|だ|。|去年|の|お|葬式|の|とき|に|も|聞い|た|音|だ|。|長い|お|箸|で,ぱりぱり,煎餅|みたい|な|骨|を|つまん|だ|とき|、|茜|は|怖く|て|落とし|て|しまっ|て|、|骨|が,ぱりぱり,ぱりぱり,パリパリ,64015,副詞,ぱりぱり,パリパリ,和,長いお箸でぱりぱり煎餅みたいな骨をつまんだとき、茜は怖くて落としてしまって、骨が骨の上にころがったときの音。,当时她用长长的筷子夹起脆饼似的骨头，却一不小心失了手。 / 骨头就这样掉了下去，敲在另一块骨头上。,1:2,0.9489,
both-book01-468-8381,174,ちょくちょく,ABAB,ちょくちょく,ちょくちょく,both,book01,海の見える理髪店,海边理发店,8381,468,468,ん|。|当時|、|浅草|の|芸人|さん|から|脇役|の|俳優|に|なら|れ|た|方|が|店|に,ちょくちょく,いらし|て|い|て|、|その|方|から|うち|の|こと|を|聞か|れ|た|よう|です|。|椅子|に,ちょくちょく,ちょくちょく,チョクチョク,150355,副詞,ちょくちょく,チョクチョク,和,当時、浅草の芸人さんから脇役の俳優になられた方が店にちょくちょくいらしていて、その方からうちのことを聞かれたようです。,当时浅草有个谐星出身的配角演员不时来我家剪头发，大明星貌似就是从他那儿听说了我。,1:1,1.0,
both-book01-3424-50711,174,ちょくちょく,ABAB,ちょくちょく,ちょくちょく,both,book01,海の見える理髪店,海边理发店,50711,3424,3424,を|控え|て|い|た|高校|時代|は|、|弁当|の|中|から|、|中学|生|の|時|に|は,ちょくちょく,入っ|て|い|た|肉|が|消え|、|ちくわ|や|魚肉|ソーセージ|が|おかず|に|なっ|た|。|すき焼き|は,ちょくちょく,ちょくちょく,チョクチョク,150355,副詞,ちょくちょく,チョクチョク,和,兄も私も大学まで行かせてもらったのだから、文句を言う筋合いではないかもしれないが、兄が大学に入り、私が受験を控えていた高校時代は、弁当の中から、中学生の時にはちょくちょく入っていた肉が消え、ちくわや魚肉ソーセージがおかずになった。,供我们兄弟俩上了大学，照理说我没什么资格埋怨他，但是在哥哥考上大学，我即将迎来高考的时候，时不时会出现便当里没有红肉的情况。 / 竹轮和鱼肉香肠成了主要的配菜，寿喜锅里放的也是猪肉。,2:2,0.976871,
both-book02-10241-93027,174,ちょくちょく,ABAB,ちょくちょく,ちょくちょく,both,book02,蜜蜂と遠雷,蜜蜂与远雷,93027,10241,1248,し|て|た|って|の|は|本当|らしい|ぜ|。|こないだ|ダフネ|に|電話|し|たら|、|以前|から|、,ちょくちょく,ユウジ|の|ほう|から|出かけ|て|いっ|て|教え|てる|子供|が|いる|こと|は|知っ|て|た|って|話し,ちょくちょく,ちょくちょく,チョクチョク,150355,副詞,ちょくちょく,チョクチョク,和,こないだダフネに電話したら、以前から、ちょくちょくユウジのほうから出かけていって教えてる子供がいることは知ってたって話してた」,“不过，听说尤治真的指导过那个蜜蜂王子哦。 / 前几天我打电话给达芬妮，她说尤治真的有经常出去教某些孩子弹琴呢。”,2:2,1.0,
both-book02-11842-121348,174,ちょくちょく,ABAB,ちょくちょく,ちょくちょく,both,book02,蜜蜂と遠雷,蜜蜂与远雷,121348,11842,2849,が|風間|塵|を|弟子|と|思っ|て|た|の|は|間違い|ない|って|。|ホフマン|先生|の|ほう|から,ちょくちょく,出かけ|て|いっ|て|指導|し|て|た|と|ダフネ|が|言っ|て|た|そう|よ|」|ナサニエル|は|今度,ちょくちょく,ちょくちょく,チョクチョク,150355,副詞,ちょくちょく,チョクチョク,和,ホフマン先生のほうからちょくちょく出かけていって指導してたとダフネが言ってたそうよ」,达芬妮也说，霍夫曼先生经常出门去指导他。”,1:1,1.0,
both-book02-17849-222503,174,ちょくちょく,ABAB,ちょくちょく,ちょくちょく,both,book02,蜜蜂と遠雷,蜜蜂与远雷,222503,17849,8856,に|活け花|を|教え|て|もらえ|ない|か|、|と|いきなり|頼ま|れ|た|の|だ|。|どう|やら|、,ちょくちょく,店|や|アトリエ|に|顔|を|出し|て|、|富樫|が|花|を|活ける|ところ|を|見|て|い|た,ちょくちょく,ちょくちょく,チョクチョク,150355,副詞,ちょくちょく,チョクチョク,和,どうやら、ちょくちょく店やアトリエに顔を出して、富樫が花を活けるところを見ていたらしい。,原来，他不时在店里和工作室看到富悭插花。,1:1,1.0,
